"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"10376","Ivan Bernabeu","92","0","Iberia","ES","3052","16","0","1","0","0","4","2","1","5","0","29","287368"
"10377","Lord Schleife","92","0","DE-AT-CH","DE","1678","16","0","4","0","0","33","4","1","14","0","19","465977"
"10378","Jali Hautala","92","0","Finland","FI","2283","16","0","5","0","0","46","3","2","92","0","17","356295"
"10379","Ingemar Andersson","92","0","Benelux","BE","3007","17","0","1","0","0","2","2","1","19","0","23","205408"
"10380","TJ Young","92","0","Canada","CA","2126","17","0","2","0","0","11","3","2","26","0","7","528485"
"10381","Nic veltenaar","92","0","Benelux","NL","3457","17","0","1","0","0","14","1","1","18","0","17","180064"
"10382","Antonio Amezcua","92","0","Iberia","ES","1844","17","0","3","0","0","18","4","2","62","0","20","416828"
"10383","Karol Gorka","92","0","Central-Eastern Europe","PL","1955","17","0","3","0","0","21","3","2","54","0","20","404059"
"10384","Adrian Corral","92","0","Canada","CA","756","17","0","8","0","0","87","8","3","124","0","17","563898"
"10385","Alexander Dahmen","92","0","DE-AT-CH","DE","3193","19","0","1","0","0","5","1","1","23","0","26","311468"
"10386","Björn Alfthan","92","0","Finland","FI","3453","19","0","2","0","0","26","2","1","8","0","24","547155"
"10387","Diego Colarusso","92","0","Iberia","ES","2078","19","0","5","0","0","48","4","2","87","0","21","378146"
"10388","Joao M Duarte","92","0","Iberia","AD","3449","20","0","1","0","0","5","2","1","5","0","30","330831"
"10389","Takeshi Taniguchi","92","0","Japan","JP","2352","20","0","2","0","0","14","3","2","49","0","26","530516"
"10390","Austin Olive","92","0","Virginias","US","1741","20","0","3","0","0","24","4","3","86","0","19","315518"
"10391","Rick van de Straat","92","0","Benelux","NL","1556","20","0","4","0","0","47","3","2","38","0","19","368605"
"10392","Tim Ellis","92","0","UK and I","GB","3311","21","0","3","0","0","8","2","1","11","0","24","57247"
"10393","Tom Guest","92","0","UK and I","GB","1927","21","0","3","0","0","13","4","3","38","0","23","559956"
"10394","Luis Rosell","92","0","Iberia","ES","897","21","0","12","0","0","36","9","5","100","0","20","555593"
"10395","Chris Long3","92","0","Carolina","US","2328","21","0","3","0","0","40","3","2","57","0","21","236978"
"10396","Aaron Duckert","92","0","Michigan","US","1752","21","0","4","0","0","48","3","3","49","0","21","363454"
"10397","Murugaa Pekkanen","92","0","Australia/NZ","AU","1037","21","0","8","0","0","67","5","4","130","0","22","504095"
"10398","Peter Conway","92","0","UK and I","GB","1088","21","0","9","0","0","70","6","3","61","0","17","569015"
"10399","Bruno Milare","92","0","Brazil","BR","1899","22","0","4","0","0","17","3","2","29","0","13","521742"
"10400","Duarte Rico","92","0","Iberia","PT","2679","24","0","4","0","0","10","2","4","60","0","23","580635"
"10401","Jayson Mak","91","0","Canada","CA","1871","13","2","6","43","2","12","4","1","96","4","10","492933"
"10402","Liam Farley","91","0","UK and I","GB","1331","13","2","6","23","1","62","4","2","93","1","13","394099"
"10403","Sven Deutschmann","91","0","Benelux","NL","1854","13","2","7","0","0","40","5","1","28","0","20","358396"
"10404","Andrew P Foster","91","0","Australia/NZ","AU","1854","9","0","6","0","0","32","5","1","30","0","24","481764"
"10405","Rahul Bollineni","91","0","Michigan","US","2114","18","0","6","0","0","33","3","2","108","0","20","555629"
"10406","Gerardo Adan4","91","0","Iberia","CN","1623","14","2","6","16","1","55","4","1","100","0","7","262583"
"10407","Julien Tripon","91","0","France","FR","1779","3","2","2","2","0","2","4","1","10","1","2","407243"
"10408","Dominik Wiecek","91","0","UK and I","IE","1829","6","2","3","0","0","5","4","1","66","0","13","590703"
"10409","Ville Ahola","91","0","Finland","FI","1609","2","1","1","0","0","5","4","1","22","0","4","397813"
"10410","Marcel Wegner","91","0","DE-AT-CH","DE","1674","3","1","1","0","0","0","4","1","27","0","4","323661"
"10411","Josh Peets","91","0","New York","US","1899","4","1","1","0","0","0","4","1","22","0","10","50387"
"10412","Thomas Silbernagel","91","0","DE-AT-CH","DE","1807","4","1","1","0","0","2","3","1","5","0","10","223915"
"10413","Christopher Rotta8","91","0","Canada","CA","1654","5","1","1","0","0","1","4","1","5","0","28","218831"
"10414","Alex Ingelmo","91","0","Iberia","AD","1771","5","1","1","0","0","1","4","1","24","0","10","575285"
"10415","Karl Edward","91","0","Midwest","US","1759","5","1","1","0","0","8","4","1","5","0","4","404011"
"10416","Pommereau Frederic2","91","0","France","FR","911","6","1","2","0","0","5","7","2","42","0","7","211708"
"10417","R Scott Schroeder","91","0","Mid-South","US","912","7","1","2","0","0","1","8","2","45","0","17","410803"
"10418","Rickey Clodfelter","91","0","Virginias","US","1502","11","1","4","0","0","21","4","2","21","0","14","20039"
"10419","Russell Burton","91","0","Georgia","US","1582","12","1","2","0","0","15","5","1","34","0","14","305671"
"10420","Reginald Greenfield","91","0","Asia","SA","1643","12","1","3","0","0","18","4","1","14","0","19","419723"
"10421","Eric Sibla","91","0","Ohio","US","1692","13","1","2","0","0","8","5","1","6","0","11","481660"
"10422","Arran May","91","0","UK and I","GB","1717","13","1","3","0","0","9","5","2","27","0","7","349902"
"10423","Tonono Diaz","91","0","Atlantic","PR","1905","15","1","2","0","0","15","3","1","26","0","28","276466"
"10424","Yan Magnazan","91","0","Australia/NZ","NZ","1327","16","1","2","0","0","3","3","2","24","0","15","593859"
"10425","Bryce Mcdonnell","91","0","Australia/NZ","AU","1496","16","1","2","0","0","13","4","2","25","0","18","308357"
"10426","Maarten Postema","91","0","Benelux","NL","2119","17","1","3","0","0","14","4","1","9","0","15","557253"
"10427","Dmitriy S Nikolaenko","91","0","Central-Eastern Europe","RU","1807","17","1","3","2","0","26","4","2","99","0","15","182300"
"10428","Matthew Coldwell","91","0","Australia/NZ","AU","1379","17","1","3","0","0","31","4","2","34","0","21","400951"
"10429","Jason Azevedo","91","0","Canada","CA","1167","18","1","6","2","0","34","6","2","102","0","9","460891"
"10430","Jason Birnie","91","0","California Club","US","2064","9","0","1","0","0","0","3","1","5","0","25","541969"
"10431","Alex De Lima","91","0","France","FR","2386","9","0","1","0","0","11","3","1","28","0","18","558865"
"10432","Ezequiel Castillo","91","0","Hispanoamérica","AR","2103","10","0","2","0","0","1","3","1","44","0","18","391367"
"10433","Finley Angell-Wells","91","0","UK and I","GB","2549","10","0","1","0","0","7","2","1","5","0","18","449929"
"10434","Alexandre Botella","91","0","France","FR","1125","10","0","2","0","0","31","5","2","49","0","15","479164"
"10435","Paulius Dunauskas","91","0","Central-Eastern Europe","LT","2451","11","0","1","0","0","3","3","1","23","0","23","137356"
"10436","Dennis Lempka","91","0","DE-AT-CH","DE","1885","11","0","2","0","0","3","3","1","54","0","17","437195"
"10437","Alex Gielczynski","91","0","DE-AT-CH","DE","1231","11","0","2","0","0","13","6","2","47","0","14","465328"
"10438","Harald Ide","91","0","DE-AT-CH","DE","1612","11","0","4","3","0","15","4","2","60","0","21","172218"
"10439","Jan Berndt","91","0","Asia","AE","1293","12","0","2","0","0","13","6","2","69","0","19","501906"
"10440","Paul Stewart","91","0","Australia/NZ","NZ","1590","13","0","2","0","0","27","4","2","43","0","18","26129"
"10441","Kevin Texier","91","0","France","FR","2325","13","0","3","0","0","43","3","1","51","0","14","474726"
"10442","Ryan D Haines","91","0","Florida","US","1634","14","0","2","0","0","5","4","2","41","0","17","462498"
"10443","Herman Harvey","91","0","Mid-South","US","584","14","0","3","0","0","18","7","3","44","0","20","119384"
"10444","Pedro J Temeladri","91","0","Hispanoamérica","AR","3024","15","0","1","0","0","2","1","1","5","0","22","196338"
"10445","Timothy Deboskie","91","0","Texas","US","1419","15","0","2","0","0","8","5","2","45","0","23","250314"
"10446","Diego Pereira2","91","0","Brazil","BR","1565","16","0","2","0","0","10","5","2","39","0","6","569754"
"10447","Shane Witt","91","0","Australia/NZ","AU","981","16","0","5","0","0","13","9","4","36","0","8","88872"
"10448","Eric Stryker","91","0","New Jersey","US","1493","16","0","4","0","0","13","6","3","109","0","17","423659"
"10449","Zeyu Lu","91","0","Asia","CN","2051","16","0","4","0","0","13","3","1","68","0","11","557252"
"10450","Bailey Illingworth","91","0","Australia/NZ","NZ","1464","16","0","3","0","0","24","4","2","61","0","22","372845"
"10451","Jacob B Williams","91","0","Midwest","US","1148","16","0","4","0","0","28","6","2","94","0","17","260582"
"10452","Carlos Guerrero A.","91","0","Mexico","MX","884","16","0","8","0","0","62","7","3","146","0","13","578222"
"10453","Mitch Mullens","91","0","Michigan","US","1987","17","0","2","0","0","6","3","2","34","0","16","99108"
"10454","Lhuillier Matthieu","91","0","France","FR","2321","17","0","3","0","0","10","3","1","46","0","12","503542"
"10455","Cemil Baser","91","0","International Club","TR","2143","18","0","2","0","0","5","4","2","40","0","16","329468"
"10456","Ben Denyer","91","0","UK and I","GB","1871","18","0","2","0","0","5","4","2","49","0","18","461794"
"10457","Andre Marques5","91","0","Brazil","BR","1695","18","0","2","0","0","22","4","2","41","0","12","551416"
"10458","Henrik Hörnell","91","0","Scandinavia","SE","1764","18","0","2","0","0","23","4","2","32","0","13","603780"
"10459","Filip Gustavsson","91","0","Scandinavia","SE","1388","18","0","4","0","0","38","4","3","72","0","18","453486"
"10460","Julio Baixauli","91","0","Iberia","ES","3841","19","0","1","0","0","6","1","1","18","0","24","273814"
"10461","Riley Feeney","91","0","Michigan","US","1590","19","0","3","0","0","14","4","2","8","0","7","472067"
"10462","Brian Hookom","91","0","Midwest","US","1550","19","0","3","0","0","19","4","2","55","0","16","522374"
"10463","Kevin Ketzerau","91","0","DE-AT-CH","AT","2044","19","0","2","0","0","26","3","2","46","0","15","341206"
"10464","Andi Mütz","91","0","DE-AT-CH","DE","2482","20","0","2","0","0","1","2","2","50","0","18","258616"
"10465","Felipe Garrido","91","0","Iberia","ES","1665","20","0","3","0","0","8","3","2","20","0","14","459227"
"10466","Marek Schwarz","91","0","DE-AT-CH","DE","3053","20","0","3","0","0","19","2","1","83","0","20","334837"
"10467","André Habkouk","91","0","Brazil","BR","1187","20","0","6","0","0","25","4","4","92","0","21","430635"
"10468","Pol Gonzalez Sierras","91","0","Iberia","AD","1212","20","0","4","0","0","37","4","3","66","0","20","404896"
"10469","Erik Backhauss","91","0","DE-AT-CH","DE","580","20","0","10","0","0","94","9","4","159","0","14","503471"
"10470","Chris Pellatt","91","0","Australia/NZ","AU","2435","21","0","4","0","0","12","2","1","7","0","22","191251"
"10471","Petteri Virtanen2","91","0","Finland","FI","1725","21","0","4","0","0","23","4","2","35","0","23","616146"
"10472","Tero Merentie","91","0","Scandinavia","SE","2175","21","0","3","0","0","27","2","2","57","0","12","362203"
"10473","Sek Yin Ho2","91","0","Asia","HK","1819","21","0","4","0","0","49","3","1","28","0","22","373409"
"10474","Casey Tucker","91","0","Georgia","US","2679","22","0","2","0","0","8","2","1","27","0","28","80543"
"10475","Michael John Pratt","91","0","Australia/NZ","AU","2054","22","0","3","0","0","13","3","1","38","0","17","498657"
"10476","Steven David","91","0","France","FR","3272","22","0","2","0","0","14","2","1","44","0","28","400480"
"10477","Andrew Kenway","91","0","Central-Eastern Europe","RU","1521","22","0","5","0","0","36","3","2","48","0","9","533328"
"10478","Adrien Gay2","90","0","France","FR","1480","14","6","24","7","0","166","5","2","383","2","8","420378"
"10479","Tim Wetzels","90","0","Asia","AF","1595","10","4","6","10","0","33","6","1","85","0","10","603137"
"10480","Nacho Torres","90","0","Iberia","ES","2002","15","1","8","0","0","22","4","1","163","0","21","580338"
"10481","Alex dos Santos","90","0","Georgia","US","1272","16","0","8","0","0","59","4","2","124","0","19","176564"
"10482","Kevin Fuelling","90","0","DE-AT-CH","DE","1581","19","0","6","0","0","52","3","2","96","0","21","508442"
"10483","Angelos Petropoulos","90","0","Illinois","US","1957","9","2","4","6","2","12","4","1","16","1","3","140319"
"10484","Lukasz Sarnot","90","0","UK and I","IE","1533","9","6","11","45","1","57","4","2","247","2","7","358036"
"10485","Kristian Sein","90","0","Central-Eastern Europe","EE","1572","1","1","1","5","1","1","5","1","5","1","1","581460"
"10486","Ryan D Burrows","90","0","Australia/NZ","AU","1697","12","1","3","19","1","7","3","2","40","0","9","340052"
"10487","Mick Barry","90","0","UK and I","GB","1398","13","1","3","16","1","13","4","1","44","2","3","410442"
"10488","Brian Mangano","90","0","New York","US","801","14","1","7","10","1","33","8","2","109","1","7","426302"
"10489","Nathan Porter3","90","0","Canada","CA","1035","9","2","5","0","0","40","8","2","88","0","18","474489"
"10490","Nikolas Schmidbauer","90","0","DE-AT-CH","DE","1672","11","2","4","0","0","26","4","1","86","0","3","476101"
"10491","Vladimir Cañavate muñoz","90","0","Iberia","ES","1680","4","1","1","0","0","7","4","1","22","0","11","492282"
"10492","Eric Gelberg","90","0","New York","US","965","6","1","2","5","0","3","7","2","48","0","8","418999"
"10493","Matthew Howard5","90","0","Canada","CA","1496","9","1","2","0","0","1","7","2","45","0","11","416695"
"10494","Jan Willem Pimmelaar","90","0","Benelux","NL","1780","10","1","3","0","0","24","5","1","13","0","17","441314"
"10495","Tyler Lugo-Vickery","90","0","Florida","US","857","11","1","2","0","0","14","6","2","39","0","23","223480"
"10496","Steven Kelly3","90","0","Canada","CA","1344","11","1","4","0","0","33","7","2","51","0","13","487134"
"10497","Christoffer Gotfredsen","90","0","Scandinavia","DK","1481","11","1","3","0","0","38","3","1","69","0","13","480935"
"10498","Raymond Jaeger","90","0","Australia/NZ","AU","1150","12","1","3","0","0","16","6","2","55","0","9","267337"
"10499","Bjorn Pave","90","0","UK and I","GB","1721","14","1","2","0","0","13","4","1","7","0","6","363002"
"10500","Jordan Davidson","90","0","Australia/NZ","AU","1447","16","1","3","0","0","33","4","2","40","0","7","327483"
"10501","Craig Williams7","90","0","UK and I","GB","1629","17","1","2","0","0","7","4","2","31","0","14","606330"
"10502","Arttu Hankonen","90","0","Finland","FI","2241","17","1","5","0","0","36","3","2","99","0","18","562006"
"10503","Trace Hance","90","0","Florida","US","1203","18","1","5","22","0","37","4","2","53","2","9","129597"
"10504","Joaquin Caballero","90","0","Hispanoamérica","UY","1799","6","0","1","0","0","8","3","1","22","0","6","453554"
"10505","Sam Swann","90","0","West","US","1981","9","0","2","0","0","4","4","1","98","0","13","574827"
"10506","Carles Amoros Comes","90","0","DE-AT-CH","DE","1219","11","0","2","0","0","21","6","2","44","0","18","401836"
"10507","Cüneyt Saldirdak","90","0","DE-AT-CH","DE","2515","14","0","1","0","0","2","2","1","22","0","17","300574"
"10508","Alain McKane","90","0","UK and I","GB","2265","14","0","2","0","0","10","3","1","44","0","20","181524"
"10509","Christopher Gosch","90","0","DE-AT-CH","DE","1420","14","0","2","0","0","21","4","2","31","0","19","563353"
"10510","Mario Gama","90","0","Brazil","BR","1006","14","0","4","0","0","22","7","3","84","0","15","342131"
"10511","Troy Martin","90","0","Australia/NZ","AU","1579","15","0","2","0","0","5","4","2","71","0","15","320175"
"10512","Giuseppe Difino","90","0","Italy","IT","2207","15","0","3","0","0","14","2","1","54","0","12","253847"
"10513","Julien Cavallaro","90","0","Benelux","BE","1974","15","0","8","0","0","57","3","2","39","0","20","534729"
"10514","Jan Kurnoth","90","0","DE-AT-CH","DE","1928","16","0","2","0","0","7","4","2","70","0","17","557073"
"10515","Charlie Ryan","90","0","Carolina","US","1719","16","0","2","0","0","14","3","1","5","0","25","142817"
"10516","Alwin Kloosterman","90","0","Benelux","NL","1949","16","0","2","0","0","16","3","1","30","0","17","175184"
